Match_ID,Match_Date,Championship_Match,WinLoss,WinChampionship,LoseChampionship,SinglesChampionshipHeld,TagChampionshipHeld,IsTitleMatch
589,20.02.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
588,19.02.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
587,18.02.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
586,13.02.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
585,06.02.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
584,06.02.2006,Exhibition,Win,No,No,WWE Championship,No Championship,No
583,05.02.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
582,04.02.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
581,03.02.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
580,30.01.2006,WWE Championship,Loss,No,No,WWE Championship,No Championship,Yes
579,29.01.2006,WWE Championship,Win,Yes,No,WWE Championship,No Championship,Yes
578,23.01.2006,Exhibition,Win,No,No,No Championship,No Championship,No
577,22.01.2006,WWE Championship,Win,No,No,No Championship,No Championship,Yes
576,21.01.2006,WWE Championship,Win,No,No,No Championship,No Championship,Yes
575,20.01.2006,WWE Championship,Win,No,No,No Championship,No Championship,Yes
574,15.01.2006,WWE Championship,Win,No,No,No Championship,No Championship,Yes
573,14.01.2006,WWE Championship,Win,No,No,No Championship,No Championship,Yes
572,13.01.2006,WWE Championship,Win,No,No,No Championship,No Championship,Yes
571,09.01.2006,Exhibition,Win,No,No,No Championship,No Championship,No
570,08.01.2006,WWE Championship,Loss,No,Yes,WWE Championship,No Championship,Yes
569,08.01.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
568,02.01.2006,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
567,02.01.2006,Exhibition,Loss,No,No,WWE Championship,No Championship,No
566,30.12.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
565,29.12.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
564,28.12.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
563,27.12.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
562,26.12.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
561,18.12.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
560,17.12.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
559,12.12.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
558,09.12.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
557,04.12.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
556,03.12.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
555,28.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
554,27.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
553,20.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
552,20.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
551,19.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
550,18.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
549,17.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
548,16.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
547,15.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
546,13.11.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
545,07.11.2005,Exhibition,Loss,No,No,WWE Championship,No Championship,No
544,01.11.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
543,31.10.2005,Exhibition,No Contest,No,No,WWE Championship,No Championship,No
542,29.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
541,28.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
540,27.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
539,24.10.2005,Exhibition,Loss,No,No,WWE Championship,No Championship,No
538,23.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
537,22.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
536,21.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
535,16.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
534,15.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
533,14.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
532,10.10.2005,Exhibition,Loss,No,No,WWE Championship,No Championship,No
531,08.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
530,03.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
529,01.10.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
528,30.09.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
527,26.09.2005,Exhibition,Loss,No,No,WWE Championship,No Championship,No
526,19.09.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
525,18.09.2005,WWE Championship,Loss,No,No,WWE Championship,No Championship,Yes
524,12.09.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
523,11.09.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
522,10.09.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
521,09.09.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
520,05.09.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
519,04.09.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
518,03.09.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
517,02.09.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
516,28.08.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
515,27.08.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
514,26.08.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
513,22.08.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
512,21.08.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
511,15.08.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
510,15.08.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
509,12.08.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
508,08.08.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
507,01.08.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
506,31.07.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
505,30.07.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
504,29.07.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
503,25.07.2005,Exhibition,Loss,No,No,WWE Championship,No Championship,No
502,24.07.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
501,23.07.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
500,18.07.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
499,18.07.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
498,17.07.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
497,16.07.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
496,15.07.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
495,11.07.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
494,02.07.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
493,01.07.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
492,30.06.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
491,27.06.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
490,26.06.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
489,20.06.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
488,19.06.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
487,18.06.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
486,17.06.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
485,16.06.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
484,13.06.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
483,05.06.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
482,04.06.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
481,31.05.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
480,29.05.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
479,28.05.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
478,22.05.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
477,17.05.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
476,15.05.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
475,14.05.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
474,09.05.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
473,08.05.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
472,07.05.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
471,26.04.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
470,25.04.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
469,24.04.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
468,23.04.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
467,22.04.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
466,21.04.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
465,20.04.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
464,18.04.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
463,10.04.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
462,09.04.2005,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
461,08.04.2005,Exhibition,Win,No,No,WWE Championship,No Championship,No
460,03.04.2005,WWE Championship,Win,Yes,No,WWE Championship,No Championship,Yes
459,29.03.2005,Exhibition,No Contest,No,No,No Championship,No Championship,No
458,21.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
457,21.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
456,20.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
455,20.03.2005,WWE Championship,Win,No,No,No Championship,No Championship,Yes
454,20.03.2005,Contendership,Win,No,No,No Championship,No Championship,No
453,20.03.2005,Contendership,Win,No,No,No Championship,No Championship,No
452,19.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
451,19.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
450,15.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
449,13.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
448,13.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
447,12.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
446,12.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
445,07.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
444,06.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
443,05.03.2005,Exhibition,Win,No,No,No Championship,No Championship,No
442,05.03.2005,WWE United States Championship,Win,No,No,No Championship,No Championship,Yes
441,01.03.2005,WWE United States Championship,Loss,No,Yes,WWE United States Championship,No Championship,Yes
440,27.02.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
439,26.02.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
438,22.02.2005,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
437,21.02.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
436,20.02.2005,Contendership,Win,No,No,WWE United States Championship,No Championship,No
435,15.02.2005,Contendership,Win,No,No,WWE United States Championship,No Championship,No
434,13.02.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
433,12.02.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
432,06.02.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
431,05.02.2005,Contendership,Win,No,No,WWE United States Championship,No Championship,No
430,01.02.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
429,30.01.2005,Contendership,Loss,No,No,WWE United States Championship,No Championship,No
428,25.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
427,23.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
426,22.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
425,18.01.2005,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
424,16.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
423,15.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
422,11.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
421,10.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
420,09.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
419,05.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
418,03.01.2005,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
417,30.12.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
416,29.12.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
415,28.12.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
414,12.12.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
413,16.11.2004,WWE United States Championship,Win,Yes,No,WWE United States Championship,No Championship,Yes
412,14.11.2004,Exhibition,Win,No,No,No Championship,No Championship,No
411,05.10.2004,WWE United States Championship,Loss,No,Yes,WWE United States Championship,No Championship,Yes
410,03.10.2004,WWE United States Championship,Win,Yes,No,WWE United States Championship,No Championship,Yes
409,14.09.2004,WWE United States Championship,Win,No,No,No Championship,No Championship,Yes
408,31.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
407,29.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
406,28.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
405,27.08.2004,WWE United States Championship,Loss,No,No,No Championship,No Championship,Yes
404,24.08.2004,WWE United States Championship,Loss,No,No,No Championship,No Championship,Yes
403,22.08.2004,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
402,21.08.2004,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
401,17.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
400,16.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
399,15.08.2004,WWE United States Championship,Win,No,No,No Championship,No Championship,Yes
398,10.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
397,09.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
396,08.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
395,07.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
394,03.08.2004,Contendership,Win,No,No,No Championship,No Championship,No
393,01.08.2004,Exhibition,Win,No,No,No Championship,No Championship,No
392,31.07.2004,Exhibition,Win,No,No,No Championship,No Championship,No
391,27.07.2004,WWE United States Championship,Win,No,No,No Championship,No Championship,Yes
390,26.07.2004,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
389,25.07.2004,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
388,23.07.2004,Exhibition,Win,No,No,No Championship,No Championship,No
387,20.07.2004,Exhibition,Win,No,No,No Championship,No Championship,No
386,17.07.2004,Exhibition,Win,No,No,No Championship,No Championship,No
385,16.07.2004,Exhibition,Win,No,No,No Championship,No Championship,No
384,13.07.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
383,12.07.2004,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
382,11.07.2004,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
381,10.07.2004,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
380,06.07.2004,WWE United States Championship,Win,No,Yes,WWE United States Championship,No Championship,Yes
379,05.07.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
378,04.07.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
377,03.07.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
376,28.06.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
375,27.06.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
374,22.06.2004,Exhibition,Loss,No,No,WWE United States Championship,No Championship,No
373,15.06.2004,Exhibition,No Contest,No,No,WWE United States Championship,No Championship,No
372,14.06.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
371,13.06.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
370,08.06.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
369,06.06.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
368,05.06.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
367,04.06.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
366,03.06.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
365,31.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
364,31.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
363,30.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
362,30.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
361,29.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
360,29.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
359,25.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
358,24.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
357,23.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
356,18.05.2004,WWE United States Championship,Loss,No,No,WWE United States Championship,No Championship,Yes
355,17.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
354,16.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
353,15.05.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
352,11.05.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
351,04.05.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
350,03.05.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
349,02.05.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
348,27.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
347,25.04.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
346,24.04.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
345,20.04.2004,Exhibition,Loss,No,No,WWE United States Championship,No Championship,No
344,19.04.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
343,19.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
342,13.04.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
341,12.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
340,11.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
339,10.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
338,06.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
337,05.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
336,04.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
335,03.04.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
334,30.03.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
333,29.03.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
332,28.03.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
331,21.03.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
330,20.03.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
329,19.03.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
328,18.03.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
327,16.03.2004,WWE United States Championship,Win,No,No,WWE United States Championship,No Championship,Yes
326,15.03.2004,Exhibition,Win,No,No,WWE United States Championship,No Championship,No
325,14.03.2004,WWE United States Championship,Win,Yes,No,WWE United States Championship,No Championship,Yes
324,09.03.2004,Exhibition,Win,No,No,No Championship,No Championship,No
323,03.03.2004,Exhibition,Win,No,No,No Championship,No Championship,No
322,02.03.2004,Exhibition,Win,No,No,No Championship,No Championship,No
321,29.02.2004,Exhibition,Win,No,No,No Championship,No Championship,No
320,28.02.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
319,27.02.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
318,26.02.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
317,24.02.2004,Exhibition,Win,No,No,No Championship,No Championship,No
316,23.02.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
315,22.02.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
314,17.02.2004,Exhibition,Win,No,No,No Championship,No Championship,No
313,16.02.2004,Exhibition,Win,No,No,No Championship,No Championship,No
312,15.02.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
311,10.02.2004,Exhibition,Win,No,No,No Championship,No Championship,No
310,27.01.2004,Exhibition,Win,No,No,No Championship,No Championship,No
309,25.01.2004,Contendership,Loss,No,No,No Championship,No Championship,No
308,20.01.2004,Exhibition,Win,No,No,No Championship,No Championship,No
307,19.01.2004,Exhibition,Win,No,No,No Championship,No Championship,No
306,13.01.2004,Exhibition,Win,No,No,No Championship,No Championship,No
305,12.01.2004,Exhibition,Win,No,No,No Championship,No Championship,No
304,11.01.2004,Exhibition,Win,No,No,No Championship,No Championship,No
303,10.01.2004,Exhibition,Win,No,No,No Championship,No Championship,No
302,06.01.2004,Exhibition,Win,No,No,No Championship,No Championship,No
301,05.01.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
300,04.01.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
299,03.01.2004,Exhibition,Loss,No,No,No Championship,No Championship,No
298,30.12.2003,Exhibition,Win,No,No,No Championship,No Championship,No
297,20.12.2003,Exhibition,Win,No,No,No Championship,No Championship,No
296,14.12.2003,Exhibition,Win,No,No,No Championship,No Championship,No
295,13.12.2003,Exhibition,Win,No,No,No Championship,No Championship,No
294,06.12.2003,Exhibition,Win,No,No,No Championship,No Championship,No
293,05.12.2003,Exhibition,Win,No,No,No Championship,No Championship,No
292,04.12.2003,Exhibition,Win,No,No,No Championship,No Championship,No
291,02.12.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
290,25.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
289,25.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
288,23.11.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
287,22.11.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
286,18.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
285,17.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
284,16.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
283,11.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
282,10.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
281,09.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
280,08.11.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
279,04.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
278,03.11.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
277,02.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
276,01.11.2003,Exhibition,Win,No,No,No Championship,No Championship,No
275,28.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
274,27.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
273,26.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
272,21.10.2003,Exhibition,No Contest,No,No,No Championship,No Championship,No
271,20.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
270,19.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
269,12.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
268,11.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
267,10.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
266,09.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
265,06.10.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
264,30.09.2003,Exhibition,Win,No,No,No Championship,No Championship,No
263,29.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
262,28.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
261,27.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
260,22.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
259,21.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
258,20.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
257,15.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
256,14.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
255,13.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
254,09.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
253,08.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
252,07.09.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
251,26.08.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
250,19.08.2003,Exhibition,Win,No,No,No Championship,No Championship,No
249,18.08.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
248,12.08.2003,Exhibition,Win,No,No,No Championship,No Championship,No
247,11.08.2003,Exhibition,Win,No,No,No Championship,No Championship,No
246,10.08.2003,Exhibition,Win,No,No,No Championship,No Championship,No
245,05.08.2003,Exhibition,Win,No,No,No Championship,No Championship,No
244,03.08.2003,Exhibition,Win,No,No,No Championship,No Championship,No
243,02.08.2003,Exhibition,Win,No,No,No Championship,No Championship,No
242,29.07.2003,Exhibition,Win,No,No,No Championship,No Championship,No
241,27.07.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
240,19.07.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
239,18.07.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
238,17.07.2003,Exhibition,Win,No,No,No Championship,No Championship,No
237,16.07.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
236,07.07.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
235,06.07.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
234,05.07.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
233,01.07.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
232,30.06.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
231,29.06.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
230,28.06.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
229,24.06.2003,Exhibition,Win,No,No,No Championship,No Championship,No
228,23.06.2003,Exhibition,Win,No,No,No Championship,No Championship,No
227,22.06.2003,Exhibition,Win,No,No,No Championship,No Championship,No
226,21.06.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
225,17.06.2003,Exhibition,Win,No,No,No Championship,No Championship,No
224,16.06.2003,Exhibition,Win,No,No,No Championship,No Championship,No
223,15.06.2003,Exhibition,Win,No,No,No Championship,No Championship,No
222,14.06.2003,Exhibition,Win,No,No,No Championship,No Championship,No
221,10.06.2003,Exhibition,Win,No,No,No Championship,No Championship,No
220,08.06.2003,Exhibition,Loss,No,No,No Championship,No Championship,No
